TIMESTAMP,TA_F,TA_F_QC,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_CORR,H_CORR,NEE_VUT_REF_QC,GPP_NT_VUT_REF,GPP_DT_VUT_REF
20040401,8.514,0.0,69.029,0.0,304.962,0.0,5.749,0.0,98.521,0.0,1.132,0.0,2.184,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,9.28016,-9999.0,138.9,41.982,0.0,12.9287,3.3055
20040402,8.585,0.0,61.633,0.0,301.554,0.0,6.084,0.0,98.558,0.0,2.442,0.0,1.868,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,8.99118,-9999.0,165.97,41.279,0.0,12.8284,2.98103
20040403,8.004,0.0,70.57,0.0,290.012,0.0,6.164,0.0,98.608,0.0,0.0,0.0,2.298,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,10.4078,-9999.0,136.836,45.9115,0.0,12.3136,3.37648
20040404,9.153,0.0,69.983,0.0,301.091,0.0,5.999,0.0,98.604,0.0,0.0,0.0,1.812,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,9.28016,-9999.0,137.272,41.4901,0.0,13.0612,3.34916
20040405,9.564,0.0,56.707,0.0,308.306,0.0,6.261,0.0,98.579,0.0,0.0,0.0,1.829,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,8.99118,-9999.0,163.906,40.7656,0.0,13.0309,2.76456
20040406,11.023,0.0,68.67,0.0,306.693,0.0,6.068,0.0,98.543,0.0,0.0,0.0,1.703,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,10.4078,-9999.0,135.221,45.3694,0.0,12.9381,3.29584
20040407,8.64,0.0,65.434,0.0,305.495,0.0,5.903,0.0,98.538,0.0,0.096,0.0,2.039,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,9.28016,-9999.0,135.537,40.9656,0.0,12.9546,3.15436
20040408,7.362,0.0,31.889,0.0,348.483,0.0,5.295,0.0,98.523,0.0,17.419,0.0,3.149,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,8.99118,-9999.0,161.695,40.2157,0.0,12.5749,1.61508
20040409,3.515,0.0,43.926,0.0,304.277,0.0,5.532,0.0,98.521,0.0,2.543,0.0,2.825,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,10.4078,-9999.0,133.189,44.6879,0.0,11.3878,2.19093
20040410,2.229,0.0,29.444,0.0,321.96,0.0,5.299,0.0,98.533,0.0,11.414,0.0,2.324,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,9.28016,-9999.0,133.211,40.2627,0.0,11.6348,1.49233
20040411,2.918,0.0,29.488,0.0,301.808,0.0,5.454,0.0,98.55,0.0,10.647,0.0,2.527,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,8.99118,-9999.0,158.572,39.4391,0.0,11.6602,1.50721
20040412,5.565,0.0,86.557,0.0,282.082,0.0,5.845,0.0,98.562,0.0,3.132,0.0,1.809,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,10.4078,-9999.0,130.604,43.8205,0.0,11.8105,4.05724
20040413,5.543,0.0,89.717,0.0,275.128,0.0,6.04,0.0,98.569,0.0,0.0,0.0,1.974,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,9.28016,-9999.0,131.46,39.7334,0.0,12.316,4.20333
20040414,6.63,0.0,85.837,0.0,297.12,0.0,5.694,0.0,98.553,0.0,0.143,0.0,2.84,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,8.99118,-9999.0,157.495,39.1712,0.0,12.4232,4.04485
20040415,7.288,0.0,55.705,0.0,343.806,0.0,5.211,0.0,98.512,0.0,78.366,0.0,5.65,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,10.4078,-9999.0,130.282,43.7124,0.0,12.1643,2.71547
20040416,8.401,0.0,36.918,0.0,341.4,0.0,5.518,0.0,98.485,0.0,8.36,0.0,3.424,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,9.28016,-9999.0,131.136,39.6353,0.0,12.9049,1.84563
20040417,10.034,0.0,76.106,0.0,304.555,0.0,6.157,0.0,98.52,0.0,0.572,0.0,2.19,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,8.99118,-9999.0,157.325,39.129,0.0,13.1282,3.60669
20040418,10.826,0.0,81.336,0.0,303.976,0.0,6.745,0.0,98.499,0.0,0.111,0.0,2.96,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,10.4078,-9999.0,130.431,43.7623,0.0,12.8975,3.86337
20040419,9.696,0.0,71.733,0.0,293.148,0.0,7.002,0.0,98.523,0.0,0.0,0.0,3.64,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,9.28016,-9999.0,131.727,39.8141,0.0,13.1732,3.47123
20040420,11.881,0.0,89.229,0.0,306.983,0.0,6.427,0.0,98.541,0.0,0.0,0.0,2.288,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,8.99118,-9999.0,158.345,39.3825,0.0,13.5099,4.18755
20040421,11.988,0.0,88.683,0.0,311.728,0.0,6.432,0.0,98.54,0.0,0.039,0.0,2.369,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,10.4078,-9999.0,131.424,44.0955,0.0,13.1379,4.16
20040422,10.368,0.0,79.739,0.0,321.54,0.0,6.274,0.0,98.543,0.0,3.209,0.0,2.658,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,9.28016,-9999.0,132.727,40.1164,0.0,13.3122,3.82669
20040423,10.415,0.0,90.463,0.0,299.721,0.0,6.423,0.0,98.556,0.0,0.0,0.0,1.511,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,8.99118,-9999.0,159.544,39.6808,0.0,13.2073,4.2438
20040424,12.118,0.0,90.406,0.0,309.966,0.0,6.691,0.0,98.553,0.0,0.0,0.0,2.01,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,10.4078,-9999.0,132.417,44.4286,0.0,13.1645,4.24231
20040425,11.852,0.0,91.698,0.0,306.043,0.0,6.182,0.0,98.55,0.0,0.0,0.0,1.507,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,9.28016,-9999.0,133.763,40.4295,0.0,13.6188,4.29692
20040426,10.824,0.0,92.089,0.0,300.672,0.0,6.457,0.0,98.547,0.0,0.0,0.0,2.099,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,8.99118,-9999.0,160.829,40.0004,0.0,13.2916,4.31439
20040427,11.405,0.0,91.651,0.0,303.117,0.0,6.497,0.0,98.525,0.0,0.0,0.0,2.145,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,10.4078,-9999.0,133.516,44.7975,0.0,13.0171,4.29594
20040428,8.491,0.0,56.972,0.0,339.905,0.0,5.507,0.0,98.49,0.0,9.61,0.0,3.231,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,9.28016,-9999.0,134.652,40.6981,0.0,12.9234,2.7736
20040429,10.573,0.0,69.794,0.0,316.68,0.0,5.878,0.0,98.471,0.0,10.189,0.0,1.805,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,8.99118,-9999.0,161.632,40.2002,0.0,13.2398,3.36467
20040430,11.694,0.0,83.745,0.0,304.374,0.0,6.93,0.0,98.494,0.0,0.535,0.0,1.941,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,10.4078,-9999.0,133.815,44.8976,0.0,13.0767,3.95877
20040501,10.544,0.0,86.031,0.0,308.96,0.0,6.449,0.0,98.513,0.0,0.509,0.0,1.59,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,9.28016,-9999.0,134.802,40.7436,0.0,13.3489,4.06298
20040502,9.865,0.0,63.07,0.0,339.117,0.0,5.73,0.0,98.484,0.0,14.001,0.0,2.031,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,8.99118,-9999.0,161.587,40.1888,0.0,13.0934,3.02571
20040503,8.383,0.0,51.208,0.0,346.515,0.0,5.427,0.0,98.456,0.0,32.308,0.0,3.022,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,10.4078,-9999.0,133.777,44.885,0.0,12.3912,2.49184
20040504,10.546,0.0,53.211,0.0,339.269,0.0,6.144,0.0,98.472,0.0,2.591,0.0,2.701,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,9.28016,-9999.0,135.117,40.8388,0.0,13.3496,2.64764
20040505,12.143,0.0,49.725,0.0,327.057,0.0,6.939,0.0,98.471,0.0,0.753,0.0,4.543,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,8.99118,-9999.0,162.981,40.5356,0.0,13.5654,2.48998
20040506,11.94,0.0,92.263,0.0,300.659,0.0,7.197,0.0,98.506,0.0,0.07,0.0,3.12,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,10.4078,-9999.0,135.745,45.5453,0.0,13.1281,4.35824
20040507,11.029,0.0,73.943,0.0,304.59,0.0,6.719,0.0,98.523,0.0,0.003,0.0,2.699,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,9.28016,-9999.0,137.566,41.579,0.0,13.4497,3.55314
20040508,8.681,0.0,92.548,0.0,290.373,0.0,6.371,0.0,98.546,0.0,0.341,0.0,2.697,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,8.99118,-9999.0,165.929,41.2688,0.0,12.8481,4.38524
20040509,11.611,0.0,84.817,0.0,318.739,0.0,6.248,0.0,98.524,0.0,0.195,0.0,2.494,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,10.4078,-9999.0,138.221,46.3761,0.0,13.06,4.05335
20040510,11.043,0.0,67.227,0.0,335.145,0.0,5.899,0.0,98.517,0.0,1.699,0.0,1.495,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,9.28016,-9999.0,140.143,42.3578,0.0,13.4527,3.24775
20040511,7.027,0.0,14.369,0.0,351.028,0.0,5.279,0.0,98.517,0.0,62.377,0.0,4.63,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,8.99118,-9999.0,169.117,42.0617,0.0,12.5048,0.749447
20040512,10.205,0.0,74.494,0.0,325.588,0.0,5.999,0.0,98.533,0.0,2.945,0.0,2.482,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,10.4078,-9999.0,140.86,47.2616,0.0,12.7691,3.61001
20040513,11.77,0.0,87.901,0.0,320.261,0.0,5.84,0.0,98.54,0.0,3.969,0.0,1.555,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,9.28016,-9999.0,142.793,43.1588,0.0,13.6028,4.17938
20040514,9.235,0.0,64.017,0.0,325.187,0.0,5.31,0.0,98.569,0.0,4.392,0.0,2.223,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,8.99118,-9999.0,172.185,42.8247,0.0,12.9628,3.14699
20040515,10.276,0.0,94.343,0.0,303.764,0.0,5.86,0.0,98.582,0.0,0.424,0.0,1.644,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,10.4078,-9999.0,143.005,47.9812,0.0,12.7838,4.47522
20040516,11.303,0.0,98.006,0.0,303.272,0.0,6.271,0.0,98.566,0.0,0.0,0.0,1.697,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,9.28016,-9999.0,143.972,43.5149,0.0,13.5059,4.64891
20040517,12.457,0.0,93.154,0.0,309.449,0.0,6.39,0.0,98.573,0.0,0.0,0.0,1.417,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,8.99118,-9999.0,172.465,42.8945,0.0,13.6294,4.45383
20040518,12.399,0.0,97.337,0.0,310.381,0.0,5.959,0.0,98.594,0.0,0.0,0.0,1.933,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,10.4078,-9999.0,142.513,47.816,0.0,13.2231,4.62353
20040519,12.774,0.0,99.369,0.0,303.828,0.0,6.585,0.0,98.59,0.0,0.0,0.0,1.484,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,9.28016,-9999.0,143.143,43.2644,0.0,13.8101,4.71324
20040520,12.293,0.0,99.343,0.0,301.294,0.0,6.538,0.0,98.562,0.0,0.0,0.0,1.886,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,8.99118,-9999.0,171.105,42.5561,0.0,13.5956,4.71308
20040521,12.813,0.0,75.417,0.0,322.677,0.0,6.47,0.0,98.542,0.0,0.61,0.0,1.354,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,10.4078,-9999.0,141.174,47.3668,0.0,13.3087,3.61953
20040522,12.737,0.0,63.348,0.0,341.972,0.0,5.834,0.0,98.538,0.0,2.501,0.0,1.391,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,9.28016,-9999.0,141.729,42.8373,0.0,13.8034,3.14703
20040523,12.997,0.0,91.31,0.0,336.37,0.0,5.864,0.0,98.55,0.0,0.913,0.0,2.259,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,8.99118,-9999.0,169.41,42.1346,0.0,13.7421,4.36517
20040524,13.082,0.0,75.316,0.0,329.193,0.0,6.222,0.0,98.557,0.0,0.361,0.0,2.644,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,10.4078,-9999.0,139.817,46.9116,0.0,13.3649,3.68577
20040525,12.216,0.0,74.666,0.0,337.238,0.0,5.703,0.0,98.559,0.0,2.058,0.0,1.78,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,9.28016,-9999.0,140.454,42.4519,0.0,13.6957,3.66853
20040526,13.351,0.0,96.388,0.0,324.171,0.0,5.984,0.0,98.558,0.0,0.899,0.0,1.242,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,8.99118,-9999.0,167.957,41.7733,0.0,13.8144,4.58994
20040527,14.135,0.0,94.913,0.0,330.766,0.0,5.982,0.0,98.571,0.0,0.264,0.0,1.413,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,10.4078,-9999.0,139.051,46.6546,0.0,13.5818,4.51486
20040528,17.036,0.0,88.8,0.0,343.012,0.0,6.498,0.0,98.576,0.0,0.105,0.0,1.962,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,9.28016,-9999.0,140.684,42.5213,0.0,14.6869,4.2528
20040529,18.43,0.0,87.911,0.0,347.795,0.0,6.825,0.0,98.575,0.0,0.139,0.0,1.066,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,8.99118,-9999.0,170.572,42.4235,0.0,14.8545,4.21887
20040530,18.514,0.0,83.774,0.0,348.873,0.0,7.105,0.0,98.576,0.0,0.219,0.0,1.378,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,368.879,0.0,20.697,0.0,10.4078,-9999.0,142.926,47.9548,0.0,14.4765,4.01493
20040531,18.071,0.0,87.983,0.0,352.286,0.0,6.71,0.0,98.574,0.0,0.0,0.0,1.611,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,371.225,0.0,20.202,0.0,9.28016,-9999.0,145.93,44.1068,0.0,14.898,4.21656
20040601,19.997,0.0,93.756,0.0,353.109,0.0,7.812,0.0,98.57,0.0,0.0,0.0,1.612,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,371.85,0.0,19.831,0.0,8.99118,-9999.0,177.31,44.0995,0.0,15.1716,4.4796
20040602,19.881,0.0,94.248,0.0,357.399,0.0,7.425,0.0,98.573,0.0,0.003,0.0,1.706,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,368.879,0.0,20.697,0.0,10.4078,-9999.0,148.729,49.9016,0.0,14.755,4.52336
20040603,18.511,0.0,92.273,0.0,347.229,0.0,6.729,0.0,98.57,0.0,0.025,0.0,1.941,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,371.225,0.0,20.202,0.0,9.28016,-9999.0,151.775,45.8735,0.0,14.988,4.43208
20040604,18.664,0.0,96.161,0.0,345.245,0.0,7.361,0.0,98.561,0.0,0.0,0.0,2.371,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,371.85,0.0,19.831,0.0,8.99118,-9999.0,184.319,45.8427,0.0,14.9032,4.59322
20040605,19.879,0.0,98.624,0.0,349.59,0.0,7.503,0.0,98.539,0.0,0.0,0.0,1.799,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,368.879,0.0,20.697,0.0,10.4078,-9999.0,154.326,51.7796,0.0,14.7527,4.69345
20040606,18.858,0.0,90.002,0.0,357.092,0.0,6.557,0.0,98.542,0.0,0.003,0.0,1.63,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,371.225,0.0,20.202,0.0,9.28016,-9999.0,113.63,34.3444,0.0,15.0583,4.28919
20040607,17.407,0.0,82.522,0.0,360.048,0.0,6.431,0.0,98.566,0.0,0.191,0.0,3.11,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,371.85,0.0,19.831,0.0,8.99118,-9999.0,136.483,33.9451,0.0,14.6489,4.01551
20040608,17.284,0.0,89.246,0.0,354.996,0.0,6.253,0.0,98.578,0.0,0.129,0.0,3.315,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,368.879,0.0,20.697,0.0,10.4078,-9999.0,113.059,37.9336,0.0,14.2292,4.28257
20040609,17.883,0.0208333,95.647,0.0,347.498,0.0,6.599,0.0208333,98.585,0.0,0.017,0.0,2.038,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,371.225,0.0,20.202,0.0,9.28016,-9999.0,115.485,34.9051,0.0,14.8598,4.57454
20040610,14.575,1.0,97.345,0.0,336.151,0.0,6.008,1.0,98.583,0.0,0.0,0.0,1.793,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,371.85,0.0,19.831,0.0,8.99118,-9999.0,138.12,34.3524,0.0,14.0617,4.62596
20040611,23.387,1.0,98.252,0.0,334.513,0.0,11.857,1.0,98.574,0.0,0.0,0.0,1.837,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,368.532,0.0,20.712,0.0,10.3111,-9999.0,112.798,37.8461,0.0,15.4573,4.66238
20040612,21.002,1.0,96.542,0.0,335.843,0.0,11.505,1.0,98.57,0.0,0.1,1.0,1.708,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,368.532,0.0,20.712,0.0,10.3111,-9999.0,114.025,34.4635,0.0,14.9034,4.58073
20040613,20.416,1.0,94.196,0.208333,355.206,0.1875,11.326,1.0,98.574,0.0,3.3,1.0,1.948,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,371.453,0.1875,20.545,0.1875,9.35081,-9999.0,136.577,33.9647,0.166667,14.7551,4.49637
20040614,23.342,1.0,298.604,1.0,381.729,1.0,13.183,1.0,98.585,1.0,0.0,1.0,2.333,1.0,209.85416666666663,1.0,38.708333333333336,1.0,437.7291666666667,1.0,369.046,1.0,20.688,1.0,10.4792,1.0,153.998,38.7875,0.979167,14.4564,12.5386
20040615,21.843,1.0,244.979,1.0,390.958,1.0,9.785,1.0,98.763,1.0,0.0,1.0,2.625,1.0,171.3125,1.0,33.208333333333336,1.0,430.8541666666667,1.0,373.204,1.0,19.708,1.0,8.08333,1.0,119.223,38.6371,0.979167,15.4816,10.5758
20040616,22.545,1.0,281.349,1.0,394.729,1.0,11.466,1.0,98.827,1.0,0.0,1.0,1.806,1.0,204.375,1.0,36.270833333333336,1.0,435.0,1.0,373.523,0.9375,19.0,1.0,8.625,1.0,142.364,38.6741,0.875,14.5509,11.9832
20040617,21.019,1.0,214.167,1.0,383.146,1.0,9.205,1.0,99.135,1.0,0.0,1.0,2.198,1.0,143.6875,1.0,28.39583333333333,1.0,424.6041666666667,1.0,370.4,0.979167,18.604,1.0,5.0,1.0,94.543,42.7374,0.979167,12.1291,9.4325
20040618,18.853,1.0,166.479,1.0,383.542,1.0,7.253,1.0,99.433,1.0,4.1,1.0,2.627,1.0,115.875,1.0,22.416666666666668,1.0,411.2291666666667,1.0,375.134,0.958333,20.542,1.0,0.645833,1.0,115.181,24.579,0.9375,8.39668,7.50175
20040619,16.551,1.0,330.435,1.0,322.646,1.0,9.579,1.0,99.792,1.0,0.0,1.0,2.986,1.0,214.89583333333331,1.0,42.583333333333336,1.0,394.7708333333333,1.0,363.034,0.9375,20.125,1.0,-3.75,1.0,170.658,57.0632,0.958333,14.8903,13.7121
20040620,17.336,1.0,249.622,1.0,343.958,1.0,9.108,1.0,99.165,1.0,0.0,1.0,2.033,1.0,160.66666666666666,1.0,33.979166666666664,1.0,398.2291666666667,1.0,364.019,1.0,18.958,1.0,-0.895833,1.0,107.097,34.64,0.979167,12.5982,10.8341
20040621,19.67,1.0,170.417,1.0,375.958,1.0,8.692,1.0,98.292,1.0,0.35,1.0,2.832,1.0,108.52083333333331,1.0,24.14583333333333,1.0,413.25,1.0,363.113,1.0,18.104,1.0,4.14583,1.0,87.1642,12.7187,0.958333,9.99945,7.67374
20040622,18.144,1.0,218.227,1.0,338.604,1.0,10.478,1.0,98.84,1.0,0.0,1.0,1.912,1.0,125.14583333333331,1.0,29.64583333333333,1.0,401.25,1.0,366.445,1.0,17.812,1.0,-0.645833,1.0,115.326,25.2435,0.958333,10.522,9.54416
20040623,19.461,1.0,359.893,1.0,324.792,1.0,12.492,1.0,99.027,1.0,0.0,1.0,2.858,1.0,225.70833333333331,1.0,47.1875,1.0,410.75,1.0,357.089,1.0,17.021,1.0,2.70833,1.0,184.798,40.4876,1.0,15.8366,14.7712
20040624,20.874,1.0,354.268,1.0,343.771,1.0,14.466,1.0,98.971,1.0,0.0,1.0,3.182,1.0,230.02083333333331,1.0,45.16666666666666,1.0,421.9583333333333,1.0,355.086,1.0,17.0,1.0,5.375,1.0,179.256,24.4565,0.958333,14.8024,13.893
20040625,15.787,1.0,299.31,1.0,332.312,1.0,9.315,1.0,99.315,1.0,0.0,1.0,3.017,1.0,202.20833333333331,1.0,38.958333333333336,1.0,389.6666666666667,1.0,353.101,1.0,16.729,1.0,-3.02083,1.0,129.517,84.9421,0.979167,16.6369,14.6355
20040626,17.861,1.0,353.685,1.0,314.021,1.0,13.075,1.0,99.442,1.0,0.0,1.0,1.865,1.0,223.22916666666663,1.0,45.895833333333336,1.0,397.6041666666667,1.0,360.463,1.0,16.438,1.0,-0.4375,1.0,195.28,64.2712,0.979167,16.5292,15.3306
20040627,18.236,1.0,152.576,1.0,381.562,1.0,9.724,1.0,99.36,1.0,0.3,1.0,1.666,1.0,109.45833333333331,1.0,21.33333333333333,1.0,403.2083333333333,1.0,351.71,1.0,16.229,1.0,0.770833,1.0,83.9453,5.33617,1.0,12.2587,10.0777
20040628,18.966,1.0,290.331,1.0,357.75,1.0,10.49,1.0,99.427,1.0,0.2,1.0,2.534,1.0,200.72916666666663,1.0,38.1875,1.0,408.5625,1.0,353.091,1.0,16.0,1.0,3.14583,1.0,181.569,55.6385,0.958333,18.5577,17.1027
20040629,19.491,1.0,317.229,1.0,333.854,1.0,12.928,1.0,99.473,1.0,0.0,1.0,1.359,1.0,202.35416666666663,1.0,39.91666666666666,1.0,408.0,1.0,353.248,1.0,15.625,1.0,1.75,1.0,146.774,55.0659,1.0,15.2472,15.4769
20040630,21.127,1.0,273.287,1.0,375.146,1.0,12.196,1.0,99.213,1.0,0.0,1.0,2.313,1.0,187.85416666666663,1.0,36.35416666666666,1.0,423.6041666666667,1.0,347.808,1.0,15.25,1.0,5.89583,1.0,147.88,26.318,1.0,17.0589,14.8171
20040701,21.347,1.0,190.085,1.0,391.896,1.0,9.341,1.0,98.981,1.0,0.3,1.0,2.061,1.0,129.77083333333334,1.0,26.916666666666668,1.0,425.8958333333333,1.0,368.775,1.0,15.0,1.0,6.5625,1.0,114.075,10.3903,1.0,15.3884,14.1228
20040702,20.786,1.0,162.062,1.0,403.958,1.0,7.781,1.0,98.546,1.0,5.8,1.0,2.901,1.0,119.375,1.0,22.58333333333333,1.0,423.7916666666667,1.0,366.363,1.0,16.25,1.0,5.66667,1.0,90.596,7.39214,1.0,14.6096,11.3144
